
---------- Begin Simulation Statistics ----------
sim_seconds                                  4.976971                       # Number of seconds simulated
system.cpu.dcache.tags.optimal_trans::4             0                       # total Number of 4 transitions if optimamized
system.cpu.dcache.tags.optimal_trans::total  16114238464                       # total Number of 4 transitions if optimamized
system.cpu.dcache.tags.tagsinuse           511.995195                       # Cycle average of tags in use
system.cpu.dcache.tags.total_refs           253292138                       # Total number of references to valid blocks.
system.cpu.dcache.tags.sampled_refs          62946244                       # Sample count of references to valid blocks.
system.cpu.dcache.tags.avg_refs              4.023944                       # Average number of references to valid blocks.
system.cpu.dcache.tags.warmup_cycle      19985197896567                       # Cycle when the warmup percentage was hit.
system.cpu.dcache.tags.occ_blocks::cpu.data     0.000048                       # Average occupied blocks per requestor
system.cpu.dcache.tags.occ_blocks::switch_cpus.data   488.129122                       # Average occupied blocks per requestor
system.cpu.dcache.tags.occ_blocks::switch_cpus_1.data    23.866025                       # Average occupied blocks per requestor
system.cpu.dcache.tags.occ_percent::cpu.data     0.000000                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_percent::switch_cpus.data     0.953377                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_percent::switch_cpus_1.data     0.046613                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_percent::total     0.999991                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_task_id_blocks::1024          512                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::0          434                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::1           74                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::3            4                       # Occupied blocks per task id
system.cpu.dcache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.cpu.dcache.tags.tag_accesses        2638839988                       # Number of tag accesses
system.cpu.dcache.tags.data_accesses       2638839988                       # Number of data accesses
system.cpu.dcache.pwrStateResidencyTicks::UNDEFINED 24962071861080                       # Cumulative time (in ticks) in various power states
system.cpu.dcache.ReadReq_hits::switch_cpus.data    177333493                       # number of ReadReq hits
system.cpu.dcache.ReadReq_hits::switch_cpus_1.data     22425132                       # number of ReadReq hits
system.cpu.dcache.ReadReq_hits::total       199758625                       # number of ReadReq hits
system.cpu.dcache.WriteReq_hits::switch_cpus.data     44587842                       # number of WriteReq hits
system.cpu.dcache.WriteReq_hits::switch_cpus_1.data      8945671                       # number of WriteReq hits
system.cpu.dcache.WriteReq_hits::total       53533513                       # number of WriteReq hits
system.cpu.dcache.demand_hits::switch_cpus.data    221921335                       # number of demand (read+write) hits
system.cpu.dcache.demand_hits::switch_cpus_1.data     31370803                       # number of demand (read+write) hits
system.cpu.dcache.demand_hits::total        253292138                       # number of demand (read+write) hits
system.cpu.dcache.overall_hits::switch_cpus.data    221921335                       # number of overall hits
system.cpu.dcache.overall_hits::switch_cpus_1.data     31370803                       # number of overall hits
system.cpu.dcache.overall_hits::total       253292138                       # number of overall hits
system.cpu.dcache.ReadReq_misses::cpu.data           14                       # number of ReadReq misses
system.cpu.dcache.ReadReq_misses::switch_cpus.data      7948036                       # number of ReadReq misses
system.cpu.dcache.ReadReq_misses::switch_cpus_1.data      7341085                       # number of ReadReq misses
system.cpu.dcache.ReadReq_misses::total      15289135                       # number of ReadReq misses
system.cpu.dcache.WriteReq_misses::switch_cpus.data     44489125                       # number of WriteReq misses
system.cpu.dcache.WriteReq_misses::switch_cpus_1.data      8916320                       # number of WriteReq misses
system.cpu.dcache.WriteReq_misses::total     53405445                       # number of WriteReq misses
system.cpu.dcache.demand_misses::cpu.data           14                       # number of demand (read+write) misses
system.cpu.dcache.demand_misses::switch_cpus.data     52437161                       # number of demand (read+write) misses
system.cpu.dcache.demand_misses::switch_cpus_1.data     16257405                       # number of demand (read+write) misses
system.cpu.dcache.demand_misses::total       68694580                       # number of demand (read+write) misses
system.cpu.dcache.overall_misses::cpu.data           14                       # number of overall misses
system.cpu.dcache.overall_misses::switch_cpus.data     52437161                       # number of overall misses
system.cpu.dcache.overall_misses::switch_cpus_1.data     16257405                       # number of overall misses
system.cpu.dcache.overall_misses::total      68694580                       # number of overall misses
system.cpu.dcache.ReadReq_miss_latency::cpu.data      1253745                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_miss_latency::switch_cpus.data 979010640369                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_miss_latency::switch_cpus_1.data 771453862245                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_miss_latency::total 1750465756359                       # number of ReadReq miss cycles
system.cpu.dcache.WriteReq_miss_latency::switch_cpus.data 2951965384029                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_miss_latency::switch_cpus_1.data 625245769150                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_miss_latency::total 3577211153179                       # number of WriteReq miss cycles
system.cpu.dcache.demand_miss_latency::cpu.data      1253745                       # number of demand (read+write) miss cycles
system.cpu.dcache.demand_miss_latency::switch_cpus.data 3930976024398                       # number of demand (read+write) miss cycles
system.cpu.dcache.demand_miss_latency::switch_cpus_1.data 1396699631395                       # number of demand (read+write) miss cycles
system.cpu.dcache.demand_miss_latency::total 5327676909538                       # number of demand (read+write) miss cycles
system.cpu.dcache.overall_miss_latency::cpu.data      1253745                       # number of overall miss cycles
system.cpu.dcache.overall_miss_latency::switch_cpus.data 3930976024398                       # number of overall miss cycles
system.cpu.dcache.overall_miss_latency::switch_cpus_1.data 1396699631395                       # number of overall miss cycles
system.cpu.dcache.overall_miss_latency::total 5327676909538                       # number of overall miss cycles
system.cpu.dcache.ReadReq_accesses::cpu.data           14                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_accesses::switch_cpus.data    185281529                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_accesses::switch_cpus_1.data     29766217                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_accesses::total    215047760                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.WriteReq_accesses::switch_cpus.data     89076967                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_accesses::switch_cpus_1.data     17861991                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_accesses::total    106938958                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.demand_accesses::cpu.data           14                       # number of demand (read+write) accesses
system.cpu.dcache.demand_accesses::switch_cpus.data    274358496                       # number of demand (read+write) accesses
system.cpu.dcache.demand_accesses::switch_cpus_1.data     47628208                       # number of demand (read+write) accesses
system.cpu.dcache.demand_accesses::total    321986718                       # number of demand (read+write) accesses
system.cpu.dcache.overall_accesses::cpu.data           14                       # number of overall (read+write) accesses
system.cpu.dcache.overall_accesses::switch_cpus.data    274358496                       # number of overall (read+write) accesses
system.cpu.dcache.overall_accesses::switch_cpus_1.data     47628208                       # number of overall (read+write) accesses
system.cpu.dcache.overall_accesses::total    321986718                       # number of overall (read+write) accesses
system.cpu.dcache.ReadReq_miss_rate::cpu.data            1                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_miss_rate::switch_cpus.data     0.042897                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_miss_rate::switch_cpus_1.data     0.246625                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_miss_rate::total     0.071096                       # miss rate for ReadReq accesses
system.cpu.dcache.WriteReq_miss_rate::switch_cpus.data     0.499446                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_miss_rate::switch_cpus_1.data     0.499178                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_miss_rate::total     0.499401                       # miss rate for WriteReq accesses
system.cpu.dcache.demand_miss_rate::cpu.data            1                       # miss rate for demand accesses
system.cpu.dcache.demand_miss_rate::switch_cpus.data     0.191126                       # miss rate for demand accesses
system.cpu.dcache.demand_miss_rate::switch_cpus_1.data     0.341340                       # miss rate for demand accesses
system.cpu.dcache.demand_miss_rate::total     0.213346                       # miss rate for demand accesses
system.cpu.dcache.overall_miss_rate::cpu.data            1                       # miss rate for overall accesses
system.cpu.dcache.overall_miss_rate::switch_cpus.data     0.191126                       # miss rate for overall accesses
system.cpu.dcache.overall_miss_rate::switch_cpus_1.data     0.341340                       # miss rate for overall accesses
system.cpu.dcache.overall_miss_rate::total     0.213346                       # miss rate for overall accesses
system.cpu.dcache.ReadReq_avg_miss_latency::cpu.data 89553.214286                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_avg_miss_latency::switch_cpus.data 123176.422498                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_avg_miss_latency::switch_cpus_1.data 105087.172025                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_avg_miss_latency::total 114490.830015                       # average ReadReq miss latency
system.cpu.dcache.WriteReq_avg_miss_latency::switch_cpus.data 66352.516127                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_avg_miss_latency::switch_cpus_1.data 70123.747146                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_avg_miss_latency::total 66982.142985                       # average WriteReq miss latency
system.cpu.dcache.demand_avg_miss_latency::cpu.data 89553.214286                       # average overall miss latency
system.cpu.dcache.demand_avg_miss_latency::switch_cpus.data 74965.462459                       # average overall miss latency
system.cpu.dcache.demand_avg_miss_latency::switch_cpus_1.data 85911.597293                       # average overall miss latency
system.cpu.dcache.demand_avg_miss_latency::total 77556.000918                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::cpu.data 89553.214286                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::switch_cpus.data 74965.462459                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::switch_cpus_1.data 85911.597293                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::total 77556.000918                       # average overall miss latency
system.cpu.dcache.blocked_cycles::no_mshrs    535205972                       # number of cycles access was blocked
system.cpu.dcache.blocked_cycles::no_targets         5297                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_mshrs           9267551                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_targets              45                       # number of cycles access was blocked
system.cpu.dcache.avg_blocked_cycles::no_mshrs    57.750529                       # average number of cycles each access was blocked
system.cpu.dcache.avg_blocked_cycles::no_targets   117.711111                       # average number of cycles each access was blocked
system.cpu.dcache.total_trans::0                    0                       # toal Number of ZT,ST,HT and TT
system.cpu.dcache.total_trans::1                    0                       # toal Number of ZT,ST,HT and TT
system.cpu.dcache.total_trans::2                    0                       # toal Number of ZT,ST,HT and TT
system.cpu.dcache.total_trans::3                    0                       # toal Number of ZT,ST,HT and TT
system.cpu.dcache.total_trans::total                0                       # toal Number of ZT,ST,HT and TT
system.cpu.dcache.writebacks::writebacks     53404370                       # number of writebacks
system.cpu.dcache.writebacks::total          53404370                       # number of writebacks
system.cpu.dcache.ReadReq_mshr_hits::cpu.data           11                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_hits::switch_cpus_1.data      5747673                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_hits::total      5747684                       # number of ReadReq MSHR hits
system.cpu.dcache.WriteReq_mshr_hits::switch_cpus_1.data          650                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_hits::total          650                       # number of WriteReq MSHR hits
system.cpu.dcache.demand_mshr_hits::cpu.data           11                       # number of demand (read+write) MSHR hits
system.cpu.dcache.demand_mshr_hits::switch_cpus_1.data      5748323                       # number of demand (read+write) MSHR hits
system.cpu.dcache.demand_mshr_hits::total      5748334                       # number of demand (read+write) MSHR hits
system.cpu.dcache.overall_mshr_hits::cpu.data           11                       # number of overall MSHR hits
system.cpu.dcache.overall_mshr_hits::switch_cpus_1.data      5748323                       # number of overall MSHR hits
system.cpu.dcache.overall_mshr_hits::total      5748334                       # number of overall MSHR hits
system.cpu.dcache.ReadReq_mshr_misses::cpu.data            3                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_misses::switch_cpus.data      7948036                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_misses::switch_cpus_1.data      1593412                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_misses::total      9541451                       # number of ReadReq MSHR misses
system.cpu.dcache.WriteReq_mshr_misses::switch_cpus.data     44489125                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_misses::switch_cpus_1.data      8915670                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_misses::total     53404795                       # number of WriteReq MSHR misses
system.cpu.dcache.demand_mshr_misses::cpu.data            3                       # number of demand (read+write) MSHR misses
system.cpu.dcache.demand_mshr_misses::switch_cpus.data     52437161                       # number of demand (read+write) MSHR misses
system.cpu.dcache.demand_mshr_misses::switch_cpus_1.data     10509082                       # number of demand (read+write) MSHR misses
system.cpu.dcache.demand_mshr_misses::total     62946246                       # number of demand (read+write) MSHR misses
system.cpu.dcache.overall_mshr_misses::cpu.data            3                       # number of overall MSHR misses
system.cpu.dcache.overall_mshr_misses::switch_cpus.data     52437161                       # number of overall MSHR misses
system.cpu.dcache.overall_mshr_misses::switch_cpus_1.data     10509082                       # number of overall MSHR misses
system.cpu.dcache.overall_mshr_misses::total     62946246                       # number of overall MSHR misses
system.cpu.dcache.ReadReq_mshr_miss_latency::cpu.data       349317                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_latency::switch_cpus.data 968423856417                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_latency::switch_cpus_1.data 202906246644                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_latency::total 1171330452378                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_latency::switch_cpus.data 2892705869529                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_latency::switch_cpus_1.data 613366687796                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_latency::total 3506072557325                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_latency::cpu.data       349317                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_latency::switch_cpus.data 3861129725946                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_latency::switch_cpus_1.data 816272934440                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_latency::total 4677403009703                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::cpu.data       349317                       # number of overall MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::switch_cpus.data 3861129725946                       # number of overall MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::switch_cpus_1.data 816272934440                       # number of overall MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::total 4677403009703                       # number of overall MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_rate::cpu.data     0.214286                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_mshr_miss_rate::switch_cpus.data     0.042897                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_mshr_miss_rate::switch_cpus_1.data     0.053531                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_mshr_miss_rate::total     0.044369                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.WriteReq_mshr_miss_rate::switch_cpus.data     0.499446                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_mshr_miss_rate::switch_cpus_1.data     0.499142                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_mshr_miss_rate::total     0.499395                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.demand_mshr_miss_rate::cpu.data     0.214286                       # mshr miss rate for demand accesses
system.cpu.dcache.demand_mshr_miss_rate::switch_cpus.data     0.191126                       # mshr miss rate for demand accesses
system.cpu.dcache.demand_mshr_miss_rate::switch_cpus_1.data     0.220648                       # mshr miss rate for demand accesses
system.cpu.dcache.demand_mshr_miss_rate::total     0.195493                       # mshr miss rate for demand accesses
system.cpu.dcache.overall_mshr_miss_rate::cpu.data     0.214286                       # mshr miss rate for overall accesses
system.cpu.dcache.overall_mshr_miss_rate::switch_cpus.data     0.191126                       # mshr miss rate for overall accesses
system.cpu.dcache.overall_mshr_miss_rate::switch_cpus_1.data     0.220648                       # mshr miss rate for overall accesses
system.cpu.dcache.overall_mshr_miss_rate::total     0.195493                       # mshr miss rate for overall accesses
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::cpu.data       116439                       # average ReadReq mshr miss latency
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::switch_cpus.data 121844.422498                       # average ReadReq mshr miss latency
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::switch_cpus_1.data 127340.729607                       # average ReadReq mshr miss latency
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::total 122762.298143                       # average ReadReq mshr miss latency
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::switch_cpus.data 65020.516127                       # average WriteReq mshr miss latency
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::switch_cpus_1.data 68796.477191                       # average WriteReq mshr miss latency
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::total 65650.894406                       # average WriteReq mshr miss latency
system.cpu.dcache.demand_avg_mshr_miss_latency::cpu.data       116439                       # average overall mshr miss latency
system.cpu.dcache.demand_avg_mshr_miss_latency::switch_cpus.data 73633.462459                       # average overall mshr miss latency
system.cpu.dcache.demand_avg_mshr_miss_latency::switch_cpus_1.data 77673.095941                       # average overall mshr miss latency
system.cpu.dcache.demand_avg_mshr_miss_latency::total 74307.894544                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::cpu.data       116439                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::switch_cpus.data 73633.462459                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::switch_cpus_1.data 77673.095941                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::total 74307.894544                       # average overall mshr miss latency
system.cpu.icache.tags.pwrStateResidencyTicks::UNDEFINED 24962071861080                       # Cumulative time (in ticks) in various power states
system.cpu.icache.tags.replacements                 0                       # number of replacements
system.cpu.icache.tags.total_ZT::0                  0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::1                  0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::2                  0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::3                  0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::4                  0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::5                  0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::6                  0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::7                  0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::8                  0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::9                  0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::10                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::11                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::12                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::13                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::14                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::15                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::16                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::17                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::18                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::19                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::20                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::21                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::22                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::23                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::24                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::25                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::26                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::27                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::28                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::29                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::30                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::31                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::32                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::33                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::34                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::35                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::36                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::37                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::38                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::39                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::40                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::41                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::42                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::43                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::44                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::45                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::46                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::47                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::48                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::49                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::50                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::51                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::52                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::53                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::54                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::55                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::56                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::57                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::58                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::59                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::60                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::61                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::62                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::63                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::64                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::65                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::66                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::67                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::68                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::69                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::70                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::71                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::72                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::73                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::74                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::75                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::76                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::77                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::78                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::79                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::80                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::81                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::82                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::83                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::84                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::85                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::86                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::87                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::88                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::89                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::90                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::91                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::92                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::93                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::94                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::95                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::96                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::97                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::98                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::99                 0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::100                0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::101                0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::102                0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::103                0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::104                0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::105                0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::106                0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::107                0                       # toal Number of ZT of different Hamming distance HD
system.cpu.icache.tags.total_ZT::108                0                       # toal Number of ZT of different Hamming distance HD
