zeusmp         
num 2	2	153.817	28.019	32.175	8.227	
num 2	3	149.927	28.607	31.191	10.429	
num 2	4	144.235	29.835	31.038	11.860	
num 2	5	139.283	34.815	33.353	15.957	
num 2	6	128.221	39.809	37.892	17.815	
num 2	7	121.620	40.122	36.536	20.805	
num 2	8	116.103	41.994	37.412	22.489	
num 2	9	114.844	41.784	37.055	23.652	
num 2	10	78.460	32.412	33.246	18.152	
num 2	11	54.551	20.784	24.178	17.015	
num 2	12	52.132	24.322	22.230	20.920	
num 2	13	81.758	47.306	44.390	32.092	
num 2	14	83.378	46.529	45.985	32.225	
num 3	0	160.258	26.333	33.365	4.409	
num 3	1	156.767	27.648	33.275	6.675	
num 3	2	154.323	28.673	32.289	9.079	
num 3	3	147.501	29.667	31.665	11.185	
num 3	4	145.948	31.828	33.096	12.536	
num 3	5	135.558	36.156	34.875	16.259	
num 3	6	129.894	39.366	37.070	18.112	
num 3	7	119.088	40.306	36.334	21.474	
num 3	8	115.593	42.521	37.351	23.437	
num 3	9	114.033	40.273	35.125	24.765	
num 3	10	109.249	39.433	35.313	25.585	
num 3	11	93.719	39.988	32.183	28.694	
num 3	12	78.454	50.191	49.152	30.321	
num 3	13	80.086	48.271	45.907	33.855	
num 4	0	158.614	26.962	33.623	5.166	
num 4	1	155.594	28.195	33.005	7.570	
num 4	2	149.914	30.583	33.719	10.226	
num 4	3	146.979	31.410	32.938	12.083	
num 4	4	143.680	32.655	33.589	13.484	
num 4	5	131.457	36.160	34.289	16.604	
num 4	6	126.892	38.259	35.656	18.276	
num 4	7	119.882	39.851	35.843	21.759	
num 4	8	109.145	40.894	36.845	22.412	
num 4	9	108.459	41.161	36.709	23.453	
num 4	10	107.309	44.834	39.762	26.093	
num 4	11	77.650	39.912	40.987	27.779	
num 4	12	87.137	46.782	41.837	32.362	
num 5	0	158.449	27.047	33.559	5.310	
num 5	1	152.141	29.697	33.819	8.708	
num 5	2	148.023	31.428	34.049	10.943	
num 5	3	144.366	32.489	33.710	12.844	
num 5	4	140.901	34.273	34.070	15.199	
num 5	5	132.276	36.757	34.692	17.735	
num 5	6	123.557	38.831	35.671	19.940	
num 5	7	115.753	40.437	37.314	22.001	
num 5	8	112.875	42.072	39.561	22.510	
num 5	9	107.816	42.796	38.399	24.356	
num 5	10	101.490	42.100	40.201	25.789	
num 5	11	82.271	48.722	42.489	32.061	
num 6	0	154.524	28.815	34.372	6.731	
num 6	1	149.952	30.667	34.429	9.394	
num 6	2	146.169	32.155	34.600	11.440	
num 6	3	141.797	33.628	34.308	13.847	
num 6	4	137.933	35.297	34.308	16.043	
num 6	5	129.295	38.322	36.099	19.131	
num 6	6	119.472	40.002	36.833	20.711	
num 6	7	117.383	40.982	37.544	22.244	
num 6	8	113.693	42.685	39.672	23.033	
num 6	9	111.249	43.336	39.598	24.327	
num 6	10	102.358	43.926	40.127	27.785	
num 7	0	154.145	28.929	34.582	6.787	
num 7	1	148.769	31.159	34.751	9.763	
num 7	2	144.845	32.711	34.945	11.943	
num 7	3	141.329	34.233	34.445	14.435	
num 7	4	133.397	37.049	36.178	17.112	
num 7	5	126.596	39.793	36.626	20.566	
num 7	6	123.780	41.470	37.846	21.347	
num 7	7	119.777	42.362	38.971	22.299	
num 7	8	113.794	41.804	39.580	23.056	
num 7	9	110.442	42.543	39.963	24.070	
num 8	0	152.819	29.577	34.954	7.093	
num 8	1	147.902	31.539	34.911	10.013	
num 8	2	144.203	33.018	35.010	12.134	
num 8	3	137.044	35.684	35.670	15.338	
num 8	4	130.210	38.941	36.623	18.668	
num 8	5	124.383	40.827	38.302	20.223	
num 8	6	124.875	40.758	38.256	20.554	
num 8	7	119.255	41.408	38.508	21.927	
num 8	8	113.676	42.148	39.711	22.641	
num 9	0	152.846	29.146	34.973	6.772	
num 9	1	147.664	31.559	34.979	10.162	
num 9	2	139.587	33.845	35.314	13.038	
num 9	3	131.351	38.290	37.552	16.543	
num 9	4	129.831	38.895	36.918	18.798	
num 9	5	124.744	40.777	38.377	19.837	
num 9	6	126.540	40.228	38.162	19.512	
num 9	7	117.050	40.625	38.228	21.064	
num 10	0	153.625	29.211	35.082	6.525	
num 10	1	143.496	32.656	35.875	10.821	
num 10	2	138.203	35.366	36.205	13.962	
num 10	3	132.487	37.933	37.108	16.916	
num 10	4	129.177	38.096	36.627	17.884	
num 10	5	130.664	38.536	36.803	17.734	
num 10	6	125.739	40.250	38.360	19.232	
num 11	0	150.409	29.442	35.287	6.728	
num 11	1	142.060	33.813	36.399	11.309	
num 11	2	136.097	35.820	36.696	14.796	
num 11	3	132.900	36.579	36.687	15.821	
num 11	4	139.628	33.802	34.822	13.735	
num 11	5	133.620	37.558	36.069	17.195	
num 12	0	146.444	31.711	36.493	8.200	
num 12	1	140.192	34.066	36.439	11.833	
num 12	2	144.666	32.909	34.993	11.797	
num 12	3	146.126	31.309	33.727	11.077	
num 12	4	138.588	32.891	34.316	12.857	
num 13	0	145.711	32.537	37.021	9.173	
num 13	1	144.513	32.260	35.592	10.166	
num 13	2	148.923	28.802	33.551	7.802	
num 13	3	147.281	30.634	33.804	10.267	
num 14	0	149.932	31.071	35.391	8.048	
num 14	1	153.612	26.831	33.340	5.392	
num 14	2	148.797	28.491	34.013	7.257	
num 15	0	158.733	25.406	33.787	2.615	
num 15	1	155.342	26.790	34.127	5.202	
num 16	0	158.655	25.504	34.113	2.511	

bzip2          
num 0	0	132.243	45.307	59.291	7.040	
num 0	1	125.705	48.794	59.703	10.374	
num 0	2	126.053	43.462	61.542	8.411	
num 0	3	112.951	46.055	64.780	10.992	
num 0	4	120.694	44.065	47.997	14.723	
num 0	5	107.292	43.517	49.804	19.662	
num 0	6	129.535	38.744	45.330	21.821	
num 0	7	92.881	51.761	57.559	19.594	
num 0	8	93.854	45.653	49.447	22.028	
num 0	9	117.010	46.005	34.713	23.051	
num 0	10	78.793	54.418	46.224	27.157	
num 0	11	94.243	46.832	39.053	29.564	
num 0	12	108.314	47.498	41.888	36.747	
num 0	13	102.407	48.213	41.854	35.201	
num 0	14	98.155	55.093	45.353	39.688	
num 0	15	93.999	59.215	45.700	41.738	
num 0	16	100.131	59.830	50.352	34.513	
num 1	0	100.131	59.830	50.352	34.513	
num 1	1	128.484	45.876	60.782	9.684	
num 1	2	119.444	46.839	61.834	12.869	
num 1	3	117.214	45.651	60.770	15.001	
num 1	4	117.200	47.684	50.689	20.062	
num 1	5	115.922	48.975	55.735	16.515	
num 1	6	102.356	52.567	54.286	24.803	
num 1	7	108.057	46.930	46.234	26.672	
num 1	8	104.739	46.724	38.318	30.236	
num 1	9	99.668	51.666	48.201	33.611	
num 1	10	102.622	47.050	42.288	31.366	
num 1	11	99.952	53.895	45.844	35.851	
num 1	12	103.108	53.577	45.592	37.338	
num 1	13	100.472	55.926	45.802	40.221	
num 1	14	96.430	59.305	45.941	43.221	
num 1	15	83.281	67.181	47.181	47.252	
num 2	0	125.917	47.826	60.816	10.268	
num 2	1	124.754	47.147	59.183	13.329	
num 2	2	120.007	48.778	56.309	15.918	
num 2	3	110.843	54.291	56.793	17.106	
num 2	4	111.020	51.911	50.878	24.823	
num 2	5	113.786	50.975	54.655	21.095	
num 2	6	109.493	51.927	48.329	25.219	
num 2	7	107.676	50.898	47.978	27.603	
num 2	8	104.079	50.998	48.119	28.626	
num 2	9	103.718	49.914	44.950	31.275	
num 2	10	103.021	54.043	46.410	34.151	
num 2	11	103.628	53.522	46.588	35.891	
num 2	12	101.365	55.523	45.198	38.534	
num 2	13	97.846	58.613	46.474	41.962	
num 2	14	84.662	66.448	47.358	46.428	
num 3	0	126.756	47.724	59.829	10.518	
num 3	1	119.251	50.665	58.395	16.515	
num 3	2	125.445	46.815	50.820	17.371	
num 3	3	113.514	48.999	53.774	23.004	
num 3	4	111.694	49.179	51.178	23.817	
num 3	5	121.229	46.014	47.993	24.058	
num 3	6	110.049	48.699	48.490	28.234	
num 3	7	106.297	53.608	50.143	29.204	
num 3	8	100.179	55.945	49.141	30.441	
num 3	9	109.605	52.705	46.955	33.528	
num 3	10	106.894	53.367	46.391	34.531	
num 3	11	104.534	54.525	45.638	37.724	
num 3	12	101.655	56.842	45.767	40.632	
num 3	13	87.826	64.741	46.151	46.178	
num 4	0	125.872	47.866	59.130	11.958	
num 4	1	119.554	50.480	59.256	15.124	
num 4	2	116.038	50.186	56.244	18.752	
num 4	3	117.645	48.939	55.119	19.518	
num 4	4	115.822	48.918	53.505	21.045	
num 4	5	111.177	49.709	54.838	22.557	
num 4	6	109.882	51.620	50.102	28.544	
num 4	7	108.206	52.078	48.323	30.654	
num 4	8	105.642	54.821	50.353	31.976	
num 4	9	105.059	55.083	49.244	33.763	
num 4	10	105.128	55.036	48.491	36.229	
num 4	11	102.035	56.623	46.810	39.428	
num 4	12	89.502	63.986	45.441	45.968	
num 5	0	125.196	47.314	59.671	13.016	
num 5	1	121.697	48.873	56.513	18.113	
num 5	2	114.921	51.402	57.065	18.916	
num 5	3	114.121	51.081	56.297	19.513	
num 5	4	113.223	51.016	52.672	22.370	
num 5	5	109.920	52.652	52.141	26.508	
num 5	6	106.063	54.699	50.989	28.398	
num 5	7	107.473	52.041	50.544	29.607	
num 5	8	106.159	53.211	48.697	32.082	
num 5	9	103.986	54.643	47.880	34.706	
num 5	10	103.812	55.760	46.859	38.464	
num 5	11	90.035	63.592	46.296	44.973	
num 6	0	125.257	47.798	59.046	13.096	
num 6	1	119.197	49.613	55.201	17.001	
num 6	2	119.340	50.374	56.075	18.177	
num 6	3	113.928	52.769	55.413	21.856	
num 6	4	111.741	51.517	54.014	23.239	
num 6	5	110.426	51.945	51.847	26.031	
num 6	6	107.310	53.607	51.003	27.736	
num 6	7	106.791	53.397	50.829	30.217	
num 6	8	106.460	54.607	50.269	33.548	
num 6	9	103.052	56.035	49.170	36.640	
num 6	10	91.067	63.096	46.514	44.219	
num 7	0	124.169	48.196	59.566	13.265	
num 7	1	119.162	50.712	57.388	17.934	
num 7	2	116.857	50.914	56.561	19.634	
num 7	3	113.814	50.429	55.055	21.323	
num 7	4	114.837	52.380	53.777	24.203	
num 7	5	108.361	53.386	52.296	26.578	
num 7	6	108.296	54.353	51.971	29.790	
num 7	7	105.125	53.913	50.149	31.470	
num 7	8	104.388	55.604	49.000	35.903	
num 7	9	92.440	61.866	47.450	42.663	
num 8	0	122.439	48.596	57.612	13.687	
num 8	1	119.368	50.517	56.334	18.977	
num 8	2	113.553	51.505	55.891	20.489	
num 8	3	111.616	51.816	55.583	21.640	
num 8	4	112.848	52.435	54.635	25.279	
num 8	5	108.485	52.678	52.740	27.330	
num 8	6	108.105	54.445	51.472	30.862	
num 8	7	104.886	55.366	50.742	33.901	
num 8	8	94.278	61.042	48.217	41.347	
num 9	0	122.661	49.069	58.104	15.362	
num 9	1	117.636	51.470	56.485	18.986	
num 9	2	115.688	51.991	55.647	21.559	
num 9	3	112.345	52.324	54.438	23.198	
num 9	4	109.950	52.883	53.375	25.232	
num 9	5	108.928	54.034	52.466	29.468	
num 9	6	105.985	55.362	50.814	32.724	
num 9	7	95.690	60.320	48.758	39.642	
num 10	0	119.766	49.727	57.388	15.912	
num 10	1	116.130	51.978	57.391	19.386	
num 10	2	115.333	52.219	55.322	22.010	
num 10	3	113.143	53.205	54.440	24.409	
num 10	4	110.448	54.049	53.138	27.562	
num 10	5	106.600	55.431	52.566	30.600	
num 10	6	95.858	59.862	49.570	37.860	
num 11	0	121.309	49.462	57.877	16.236	
num 11	1	115.353	52.068	56.308	21.156	
num 11	2	112.719	53.010	55.117	23.119	
num 11	3	111.611	53.841	53.822	25.923	
num 11	4	108.528	54.685	52.702	28.981	
num 11	5	97.890	59.877	51.363	36.067	
num 12	0	119.734	50.141	57.158	17.852	
num 12	1	115.772	51.708	55.608	21.738	
num 12	2	111.136	53.584	54.486	25.203	
num 12	3	109.134	54.776	53.259	27.728	
num 12	4	99.854	59.455	51.300	34.587	
num 13	0	119.378	50.170	56.973	18.306	
num 13	1	114.624	52.130	54.884	23.257	
num 13	2	110.010	54.272	54.078	26.536	
num 13	3	100.255	59.046	51.505	33.159	
num 14	0	118.689	50.540	56.294	19.372	
