sphinx3        
num 0	3	   11	 2646	    0	  170	    0	
num 0	4	  135	26512	 2474	 4883	  691	
num 0	5	    1	  206	   27	   12	   11	
num 0	6	  116	21033	 3034	 4386	 1243	
num 0	7	    2	  472	    0	   40	    0	
num 0	8	326084	65113439	2998472	15357672	 7921	
num 0	9	   37	 7178	  482	 1646	  166	
num 0	10	  102	16940	 3335	 4359	 1478	
num 0	11	    0	    0	    0	    0	    0	
num 0	12	  115	17732	 4308	 5547	 1853	
num 0	13	    0	    0	    0	    0	    0	
num 0	14	  576	91783	18516	29599	 7558	
num 0	15	  522	44883	41820	24267	22662	
num 0	16	777087	104960195	35257858	43007547	15708672	
num 1	0	49263	11269239	360957	966963	14169	
num 1	1	  258	57803	 2133	 5752	  360	
num 1	2	  116	25813	  829	 2955	   99	
num 1	3	   40	 8628	  527	  949	  136	
num 1	4	   13	 2312	  417	  442	  157	
num 1	5	   18	 3100	  632	  631	  245	
num 1	6	   30	 4728	 1156	 1309	  487	
num 1	7	33662	6824901	272734	1519223	  614	
num 1	8	64771	12854917	672392	2931403	122664	
num 1	9	   48	 7438	 1869	 2132	  849	
num 1	10	   18	 2521	  946	  628	  513	
num 1	11	   27	 3238	 1670	 1190	  814	
num 1	12	    9	 1000	  604	  385	  315	
num 1	13	   55	 6424	 3427	 2506	 1723	
num 1	14	 1015	99269	73433	49265	37873	
num 1	15	135706	14198942	8971853	7049854	4520087	
num 2	0	106177	23189935	1186423	2646456	158498	
num 2	1	  594	134412	 3211	14289	  152	
num 2	2	  726	151113	 9032	23733	 1978	
num 2	3	   60	13043	  566	 1631	  120	
num 2	4	  542	105544	 9780	20512	 2916	
num 2	5	   15	 2322	  647	  673	  198	
num 2	6	 4006	805420	38970	176103	 5043	
num 2	7	 8502	1671124	95028	387395	22965	
num 2	8	 8555	1610948	132750	409398	36984	
num 2	9	   43	 6786	 1474	 2229	  519	
num 2	10	  218	33271	 8562	10220	 3755	
num 2	11	   10	 1262	  610	  389	  299	
num 2	12	 1471	238996	45716	73211	18653	
num 2	13	  700	72010	49021	33190	24979	
num 2	14	111195	14299819	5640642	5892628	2632831	
num 3	0	98327	22162480	749153	2210804	49275	
num 3	1	  835	182934	 6253	23804	  769	
num 3	2	  505	113086	 3885	11882	  427	
num 3	3	  195	39150	 3357	 6518	  895	
num 3	4	  392	82072	 2927	15003	  350	
num 3	5	 1695	355350	11216	66692	  662	
num 3	6	   35	 5951	 1162	 1345	  502	
num 3	7	  102	18242	 2913	 3807	 1150	
num 3	8	 2028	374428	36365	100377	 7998	
num 3	9	   49	 7033	 2327	 2066	 1118	
num 3	10	   33	 4166	 1919	 1486	  877	
num 3	11	  118	14020	 7209	 5467	 3512	
num 3	12	  794	82075	55598	37112	28479	
num 3	13	19838	2161479	1282821	1001221	633007	
num 4	0	113319	24139633	1561789	3001641	306601	
num 4	1	  123	26392	 1317	 3582	  197	
num 4	2	  958	196328	12368	33654	 2898	
num 4	3	 1519	314428	11188	62931	  317	
num 4	4	 1772	359834	19791	69306	 4701	
num 4	5	   71	14484	  936	 2497	  259	
num 4	6	  693	122973	17504	30248	 6683	
num 4	7	   65	11756	 1424	 2981	  479	
num 4	8	 1345	220226	40621	73363	10110	
num 4	9	   47	 6781	 2054	 2313	  884	
num 4	10	 1404	230198	43825	67551	17850	
num 4	11	  532	56074	36891	24489	18738	
num 4	12	33974	4651176	1571179	1764375	710614	
num 5	0	21766	4402058	361781	714953	93304	
num 5	1	  936	197052	 9675	31491	 1398	
num 5	2	 1290	275045	 9348	45221	  626	
num 5	3	 6407	1350058	41847	246106	 2181	
num 5	4	  359	70666	 4488	15662	 1088	
num 5	5	   48	 8573	 1387	 1751	  577	
num 5	6	   57	 8607	 2380	 2617	  988	
num 5	7	  126	19069	 4980	 6298	 1909	
num 5	8	 1233	196947	39139	68497	11065	
num 5	9	  235	30136	12514	11950	 5560	
num 5	10	 1092	123045	70718	50357	35432	
num 5	11	 9909	1262621	520750	509811	243522	
num 6	0	115024	22772501	2107993	4015783	549867	
num 6	1	 2354	502476	16854	82690	  604	
num 6	2	 5902	1234317	48085	224244	 4266	
num 6	3	 2602	510756	32472	114696	 8188	
num 6	4	  375	63255	12167	16042	 4536	
num 6	5	  135	22956	 4059	 6106	 1439	
num 6	6	  465	73445	17028	21451	 7116	
num 6	7	  240	35094	10367	12144	 3835	
num 6	8	 6161	912734	249365	319552	95565	
num 6	9	 1721	203104	103370	83620	50482	
num 6	10	29297	4199352	1252410	1498810	549460	
num 7	0	182767	38136786	1596682	6910966	143918	
num 7	1	 6417	1347891	54738	234975	 5148	
num 7	2	 4089	820281	53195	162250	11058	
num 7	3	 3422	660744	59052	139183	17053	
num 7	4	 1898	346990	41615	83986	13297	
num 7	5	 2597	464259	60374	119784	20415	
num 7	6	 2617	437926	77165	125287	29574	
num 7	7	 3791	589040	135432	192218	53806	
num 7	8	44514	6375121	1917316	2286422	816725	
num 7	9	102303	16531583	3032787	5406403	1218795	
num 8	0	2656538	547797372	22618022	108982048	676286	
num 8	1	10194	1995702	154250	436116	23596	
num 8	2	 8030	1481172	169167	365740	39601	
num 8	3	23849	4527922	397836	1094675	84911	
num 8	4	14929	2700391	323279	706794	91360	
num 8	5	13802	2447264	322772	660465	102811	
num 8	6	15680	2655384	433628	771591	153477	
num 8	7	61617	10433560	1645715	3123209	571468	
num 8	8	1213556	203105124	32491617	63881551	11192044	
num 9	0	255283	51053319	3093304	10374015	831810	
num 9	1	 3210	617980	53621	136477	13682	
num 9	2	 2831	524222	58153	125611	16750	
num 9	3	 5674	1040333	119836	254030	38345	
num 9	4	 3620	634221	92885	166097	33517	
num 9	5	 3715	621083	110293	175782	43882	
num 9	6	12550	2042425	403955	601864	164556	
num 9	7	106655	16743565	3666089	5453143	1440883	
num 10	0	88926	16210749	2281822	3485388	787097	
num 10	1	  242	43291	 6277	10710	 1674	
num 10	2	 1055	192556	24060	45532	 7932	
num 10	3	  450	77159	14122	18890	 5029	
num 10	4	 2919	521110	74717	123433	28004	
num 10	5	 1235	161905	66938	57384	29933	
num 10	6	48066	7237155	1881985	2410107	775649	
num 11	0	23709	4023034	801198	928434	316838	
num 11	1	  329	60539	 7184	14231	 2270	
num 11	2	  304	53524	 8994	11947	 3359	
num 11	3	 2415	437260	57821	101952	21207	
num 11	4	 2881	427591	131280	120186	58479	
num 11	5	 8373	1333698	301683	383318	124789	
num 12	0	90246	15586152	2742426	3751855	1022543	
num 12	1	  125	20891	 4436	 4978	 1695	
num 12	2	 3795	727252	72803	148509	22956	
num 12	3	 2191	344950	90396	87453	38097	
num 12	4	23522	3814664	817420	1054537	335011	
num 13	0	41479	6250002	1898485	1681153	788984	
num 13	1	 2193	428315	38039	83559	11495	
num 13	2	 3980	675147	129920	162045	51768	
num 13	3	14906	2473654	481831	663655	196796	
num 14	0	355137	59683865	11420050	15449732	4361425	
num 14	1	 1828	317168	56916	71705	22179	
num 14	2	23784	4142222	674495	1016966	255021	
num 15	0	453357	64618417	22648266	18794510	9998199	
num 15	1	10552	1930115	253223	425804	92170	
num 16	0	4629951	776674073	139230701	217206316	52156366	

GemsFDTD       
num 0	0	16221433	3640532787	214481817	297342944	329300	
num 0	1	    0	    0	    0	    0	    0	
num 0	2	  710	100103	34894	42764	 3999	
num 0	3	    3	  496	  129	  117	   26	
num 0	4	  618	82000	33357	35829	 7022	
num 0	5	    2	  353	   84	   38	   37	
num 0	6	  554	67316	33121	32012	 9375	
num 0	7	    5	  437	  371	  352	  120	
num 0	8	 1112	111448	79784	58505	34935	
num 0	9	    2	  194	  134	  126	   58	
num 0	10	  527	55271	36145	28689	14807	
num 0	11	   12	 1276	  842	  598	  356	
num 0	12	 1856	179181	133556	100166	62233	
num 0	13	  211	18864	16091	10915	 8146	
num 0	14	38277	3471114	2863269	2008337	1456192	
num 0	15	102789	9120246	7843674	4868023	4482041	
num 0	16	19939759	1765589041	1517808980	956818884	864361399	
num 1	0	 7909	1301199	311899	392603	19003	
num 1	1	   60	 6875	 3592	 4552	  341	
num 1	2	   57	 7454	 3081	 3640	  417	
num 1	3	  116	14806	 6662	 6945	 1283	
num 1	4	   48	 6031	 2831	 2781	  645	
num 1	5	  145	17762	 8443	 8476	 2439	
num 1	6	   48	 5384	 3062	 2900	  942	
num 1	7	  217	23504	14502	12177	 5369	
num 1	8	   79	 8110	 5483	 4200	 2431	
num 1	9	  196	20114	13589	10965	 5508	
num 1	10	   82	 7582	 6091	 4754	 2565	
num 1	11	 1024	97452	74451	56282	33959	
num 1	12	 1854	170034	137302	101269	66019	
num 1	13	22040	2000674	1653335	1143977	844254	
num 1	14	175425	15587175	13370811	8528402	7422412	
num 1	15	10997492	975103365	838186865	524165703	477902019	
num 2	0	159764	25894570	6351551	8310501	342962	
num 2	1	    5	  803	  230	  209	   38	
num 2	2	 1409	187101	74656	87439	11508	
num 2	3	    9	 1119	  525	  540	  120	
num 2	4	 1265	159778	72029	74104	17929	
num 2	5	   12	 1320	  775	  725	  252	
num 2	6	 1179	137208	73102	68314	23200	
num 2	7	   25	 2706	 1636	 1360	  698	
num 2	8	 1119	118897	75701	62938	28928	
num 2	9	   36	 3616	 2577	 1875	 1148	
num 2	10	 2198	216924	156489	121727	67548	
num 2	11	 1392	127182	103413	75774	49983	
num 2	12	53470	4883481	3972613	2903587	1928639	
num 2	13	116993	10403724	8930408	5689048	4927028	
num 2	14	6097298	541033132	464476238	295643190	259755728	
num 3	0	19339	3291247	714826	883510	61201	
num 3	1	  121	18040	 5629	 6289	 1018	
num 3	2	  125	16241	 6917	 7570	 1272	
num 3	3	  240	28578	14423	15261	 3178	
num 3	4	  117	14907	 6835	 6319	 1891	
num 3	5	  294	32623	19198	17668	 5775	
num 3	6	  121	14032	 7799	 6522	 2623	
num 3	7	  327	35308	22051	17987	 8366	
num 3	8	  323	33029	22538	17237	 9884	
num 3	9	  849	85259	60167	46149	25769	
num 3	10	 1663	155128	122420	91869	56311	
num 3	11	28223	2578083	2099711	1531253	1016041	
num 3	12	127697	11473909	9649567	6495186	5071770	
num 3	13	2290600	203505394	174617862	111566670	96703674	
num 4	0	148394	23061650	6377280	7914552	635382	
num 4	1	   14	 1874	  705	  895	  110	
num 4	2	 1568	202185	86197	96235	16791	
num 4	3	   26	 3027	 1637	 1545	  447	
num 4	4	 1423	173542	83919	83645	23182	
num 4	5	   29	 2760	 2072	 1983	  609	
num 4	6	 1299	145993	83434	74452	28665	
num 4	7	  115	12203	 7821	 5965	 3451	
num 4	8	 3004	307874	208226	169198	83726	
num 4	9	  862	80335	63851	47437	29049	
num 4	10	22173	2064826	1631414	1226041	754007	
num 4	11	71094	6413860	5362802	3635171	2788231	
num 4	12	1680095	150895063	126752866	85689461	66766930	
num 5	0	17187	2579131	791147	918370	111224	
num 5	1	  118	15530	 6457	 6975	 1246	
num 5	2	  223	28240	12861	12899	 3088	
num 5	3	  232	28319	13923	13587	 3563	
num 5	4	  183	21569	11167	10946	 3166	
num 5	5	  323	36620	20758	18374	 6936	
num 5	6	  502	54550	32943	29199	11820	
num 5	7	  988	101135	68568	55969	27256	
num 5	8	 2016	194553	146263	107743	67537	
num 5	9	 8720	814569	641820	479237	296694	
num 5	10	60840	5537908	4556560	3232125	2248447	
num 5	11	676944	61017654	50977926	34808533	26493551	
num 6	0	146479	22407262	6493442	7651809	946111	
num 6	1	   37	 4366	 2199	 2398	  509	
num 6	2	 1668	209111	95755	100217	21925	
num 6	3	   45	 4770	 3115	 2842	  793	
num 6	4	 1554	184091	94661	89802	29270	
num 6	5	  180	19131	12016	10622	 4311	
num 6	6	 3737	400645	247956	221294	86777	
num 6	7	  886	85671	64477	47905	28763	
num 6	8	17347	1666839	1257488	958702	557803	
num 6	9	27074	2467128	2029777	1442264	991775	
num 6	10	522774	47770013	38970331	27892050	19197750	
num 7	0	23826	3527612	1127547	1242871	201426	
num 7	1	  184	21672	11379	11054	 2999	
num 7	2	  361	42720	22322	20886	 6488	
num 7	3	  394	44579	25323	23067	 7895	
num 7	4	 1083	117991	71582	64002	23673	
num 7	5	 1027	108096	69730	59782	25304	
num 7	6	 2214	228731	152610	127897	57546	
num 7	7	 5764	555261	418864	316951	184508	
num 7	8	59200	5435488	4440917	3125577	2153218	
num 7	9	178806	16332588	13354885	9548714	6538149	
num 8	0	227646	31542745	11886134	12199611	2648886	
num 8	1	 1387	146542	95967	79574	32989	
num 8	2	 3222	364267	207528	187927	65110	
num 8	3	 1484	148874	106974	83716	40340	
num 8	4	 6719	735105	440059	396797	148103	
num 8	5	 2034	197346	149517	110922	62919	
num 8	6	16442	1668135	1141884	965805	433328	
num 8	7	21257	1959130	1587782	1142415	752465	
num 8	8	476542	43929259	35691816	24921604	17452073	
num 9	0	30900	4327470	1586554	1648982	347394	
num 9	1	  266	31998	16445	14742	 4911	
num 9	2	 1417	158611	89801	89931	24409	
num 9	3	 1040	112506	68907	62832	21995	
num 9	4	 3274	344198	220729	201419	71798	
num 9	5	 4063	412389	283119	239080	105540	
num 9	6	29525	2860105	2114395	1730670	853230	
num 9	7	102893	9550572	7634192	5536309	3619535	
num 10	0	145630	20523985	7336241	7787642	1633412	
num 10	1	  219	23303	14694	14266	 3801	
num 10	2	 6366	744226	387426	394480	103564	
num 10	3	  878	90956	60279	54650	18883	
num 10	4	19054	2019288	1266521	1182308	409707	
num 10	5	 7969	768363	575022	470432	226247	
num 10	6	205333	20167384	14527517	11904207	5966140	
num 11	0	93451	11482401	5528305	5402748	1510002	
num 11	1	  617	71887	38041	37872	10152	
num 11	2	 4531	490060	296192	291100	82584	
num 11	3	 3736	393878	251651	228546	82341	
num 11	4	33487	3333066	2336997	2071229	831380	
num 11	5	41512	4047823	2957007	2431228	1191014	
num 12	0	389163	48011177	22683449	22727448	6203654	
num 12	1	  595	68448	37010	37026	 9836	
num 12	2	22994	2496014	1488888	1487339	414223	
num 12	3	 6623	657188	464970	409418	163912	
num 12	4	199514	20118442	13764333	12078542	5114267	
num 13	0	317754	35942656	20377417	18610496	6414455	
num 13	1	 2213	241431	143876	139947	41274	
num 13	2	38261	3895660	2611075	2449026	839055	
num 13	3	29518	2964256	2050000	1799125	743227	
num 14	0	1336935	150728874	84736804	80292510	26497172	
num 14	1	 3984	408125	271552	255552	84675	
num 14	2	198651	20623983	13336460	12392772	4501441	
num 15	0	2119787	226592228	140989482	126287892	48795870	
num 15	1	14965	1564619	1002837	929918	333666	
num 16	0	10171282	1146891261	642124517	594793152	220039262	

gobmk          
num 0	0	21144	4230789	511964	647549	22562	
num 0	1	  885	172942	24071	26430	 3117	
num 0	2	  476	92261	13221	13861	 2513	
num 0	3	  194	36337	 6064	 5921	 1342	
num 0	4	  916	171348	29055	24588	 9505	
num 0	5	   64	11988	 2014	 1636	  746	
num 0	6	  664	104199	29962	24185	11638	
num 0	7	  672	108775	28194	24010	11053	
num 0	8	 1235	185560	59038	45872	25690	
num 0	9	  948	138859	46551	36183	21095	
num 0	10	   44	 6271	 2279	 1614	 1100	
num 0	11	    0	    0	    0	    0	    0	
num 0	12	    0	    0	    0	    0	    0	
num 0	13	    0	    0	    0	    0	    0	
num 0	14	    0	    0	    0	    0	    0	
num 0	15	    0	    0	    0	    0	    0	
num 0	16	    3	  270	  229	  129	  140	
num 1	0	26689	5306436	670283	803724	51941	
num 1	1	 5465	1068136	148100	160055	22749	
num 1	2	 2576	491210	76120	76449	15677	
num 1	3	 1471	276155	46193	41697	12531	
num 1	4	 1941	358273	63955	54104	20564	
num 1	5	  365	60656	15227	12153	 5404	
num 1	6	 1362	214080	61426	49306	23860	
num 1	7	 1355	208851	62780	49261	25988	
num 1	8	 1781	263389	87395	65778	39374	
num 1	9	  662	95094	33431	25459	15488	
num 1	10	   22	 3193	 1103	  755	  581	
num 1	11	    1	  185	   35	   24	   12	
num 1	12	    0	    0	    0	    0	    0	
num 1	13	    1	  116	   64	   58	   18	
num 1	14	    3	  343	  193	  170	   62	
num 1	15	   14	 1453	  982	  773	  376	
num 2	0	52303	10354283	1336045	1580840	118400	
num 2	1	13310	2564397	378646	397865	66452	
num 2	2	 7694	1448021	237770	227256	56617	
num 2	3	 3266	604637	106717	94605	30137	
num 2	4	 2431	445348	81257	68666	27065	
num 2	5	  778	130292	31922	24930	12024	
num 2	6	 3587	564968	160753	127489	65062	
num 2	7	 1348	204140	64313	48124	28511	
num 2	8	  937	136717	47027	34436	21692	
num 2	9	  177	25476	 8969	 6573	 4294	
num 2	10	    0	    0	    0	    0	    0	
num 2	11	    3	  386	  181	  155	   46	
num 2	12	    0	    0	    0	    0	    0	
num 2	13	    5	  560	  306	  248	  166	
num 2	14	   18	 1975	 1188	  945	  500	
num 3	0	62190	12238342	1626755	1885216	170327	
num 3	1	22039	4192460	656672	656838	136014	
num 3	2	12236	2273845	392713	363764	102094	
num 3	3	 4338	787195	149549	129383	44401	
num 3	4	 4004	707475	144907	125169	47473	
num 3	5	 1597	262328	67677	53123	25704	
num 3	6	 4122	640757	188620	149186	76669	
num 3	7	  697	102461	34687	25631	15653	
num 3	8	  200	28179	10479	 7623	 4919	
num 3	9	    9	 1183	  518	  372	  231	
num 3	10	    7	  864	  412	  338	  178	
num 3	11	    3	  403	  163	  119	   83	
num 3	12	    4	  467	  256	  191	  110	
num 3	13	   22	 2621	 1374	 1135	  502	
num 4	0	62234	12093881	1705864	1883350	248809	
num 4	1	27172	5086839	850354	815684	203155	
num 4	2	13922	2532793	472561	422987	135691	
num 4	3	 6354	1129222	228892	196702	71808	
num 4	4	 4671	813578	175427	147207	59564	
num 4	5	 2129	345919	91725	72241	35139	
num 4	6	 1902	294155	88533	67826	36398	
num 4	7	  299	43230	15418	11201	 6695	
num 4	8	   67	 9046	 3719	 2839	 1548	
num 4	9	   34	 4325	 2014	 1472	  893	
num 4	10	   20	 2564	 1112	  918	  526	
num 4	11	   12	 1352	  805	  578	  337	
num 4	12	   20	 2351	 1198	 1103	  468	
num 5	0	46242	8877976	1324065	1411377	224534	
num 5	1	26890	4912753	900286	826507	244294	
num 5	2	16615	2949415	595509	525955	182561	
num 5	3	11006	1922210	410662	349268	135396	
num 5	4	 5582	948966	220671	180572	78783	
num 5	5	 2336	380758	100567	78568	38123	
num 5	6	  825	127278	38592	28983	16347	
num 5	7	  208	28070	11616	 8449	 5113	
num 5	8	  126	16257	 7513	 5227	 3259	
num 5	9	  115	14196	 7012	 5145	 3087	
num 5	10	   56	 6887	 3316	 2744	 1389	
num 5	11	   40	 4787	 2515	 1830	 1108	
num 6	0	44065	8195867	1384825	1394056	305892	
num 6	1	29843	5323192	1053764	954049	308803	
num 6	2	22733	3984541	835734	733803	265570	
num 6	3	14979	2564088	581517	489028	199991	
num 6	4	 6844	1140859	281549	225341	104315	
num 6	5	 1879	293350	86396	66321	34957	
num 6	6	  607	86232	31871	23733	13556	
num 6	7	  364	47879	21117	15065	 9123	
num 6	8	  318	40409	18698	14542	 7759	
num 6	9	  246	29936	14944	11600	 6496	
num 6	10	  128	15028	 8062	 6303	 3375	
num 7	0	46598	8806421	1391089	1473849	257729	
num 7	1	31998	5691870	1132464	1033722	333432	
num 7	2	26569	4623285	991752	863647	322980	
num 7	3	17461	2950673	696906	570356	252081	
num 7	4	 4411	707153	194804	150716	76543	
num 7	5	 1533	223703	77341	58197	33207	
num 7	6	  893	123656	48472	35698	20782	
num 7	7	  578	75266	33361	25127	14214	
num 7	8	  520	64500	31071	24256	13293	
num 7	9	  366	44586	22068	17665	 9377	
num 8	0	50094	9500408	1474845	1579702	269109	
num 8	1	30693	5436847	1097040	994181	329340	
num 8	2	23632	4061014	905007	776384	307387	
num 8	3	 8938	1452407	383945	304650	147126	
num 8	4	 3087	464190	149659	113727	62696	
num 8	5	 2116	305755	108229	80416	47296	
num 8	6	 1090	148456	60302	44586	25696	
num 8	7	  792	100286	46738	35525	20203	
num 8	8	  715	87189	43369	34092	18390	
num 9	0	41921	7949278	1230672	1334308	217518	
num 9	1	19714	3439479	729824	644606	232875	
num 9	2	10230	1701078	419519	345899	152384	
num 9	3	 6446	991145	301882	235046	122103	
num 9	4	 4573	682771	222802	169277	95838	
num 9	5	 1874	265404	98270	73138	42932	
num 9	6	  939	126272	51899	40297	21916	
num 9	7	  720	90088	42760	33856	17616	
