
---------- Begin Simulation Statistics ----------
sim_seconds                                  2.720493                       # Number of seconds simulated
system.mem_ctrls0_0.selfRefreshEnergy     42945677475                       # Energy for self refresh per rank (pJ)
system.mem_ctrls0_0.totalEnergy          1474928187900                       # Total energy per rank (pJ)
system.mem_ctrls0_0.averagePower           542.154787                       # Core power per rank (mW)
system.mem_ctrls0_0.totalIdleTime        2340365378656                       # Total Idle time Per DRAM Rank
system.mem_ctrls0_0.memoryStateTime::IDLE   5076763621                       # Time in different power states
system.mem_ctrls0_0.memoryStateTime::REF  88564256000                       # Time in different power states
system.mem_ctrls0_0.memoryStateTime::SREF 152645766453                       # Time in different power states
system.mem_ctrls0_0.memoryStateTime::PRE_PDN 277413556571                       # Time in different power states
system.mem_ctrls0_0.memoryStateTime::ACT 286486290915                       # Time in different power states
system.mem_ctrls0_0.memoryStateTime::ACT_PDN 1910306106151                       # Time in different power states
system.mem_ctrls0_1.actEnergy             19253795400                       # Energy for activate commands per rank (pJ)
system.mem_ctrls0_1.preEnergy             10233608385                       # Energy for precharge commands per rank (pJ)
system.mem_ctrls0_1.readEnergy            34227217920                       # Energy for read commands per rank (pJ)
system.mem_ctrls0_1.writeEnergy            8220993660                       # Energy for write commands per rank (pJ)
system.mem_ctrls0_1.refreshEnergy        209604532800.000061                       # Energy for refresh commands per rank (pJ)
system.mem_ctrls0_1.actBackEnergy        168398405430                       # Energy for active background per rank (pJ)
system.mem_ctrls0_1.preBackEnergy          6014666400                       # Energy for precharge background per rank (pJ)
system.mem_ctrls0_1.actPowerDownEnergy   863983065480                       # Energy for active power-down per rank (pJ)
system.mem_ctrls0_1.prePowerDownEnergy   108335053920                       # Energy for precharge power-down per rank (pJ)
system.mem_ctrls0_1.selfRefreshEnergy     45227863980                       # Energy for self refresh per rank (pJ)
system.mem_ctrls0_1.totalEnergy          1473565441665                       # Total energy per rank (pJ)
system.mem_ctrls0_1.averagePower           541.653870                       # Core power per rank (mW)
system.mem_ctrls0_1.totalIdleTime        2335397828654                       # Total Idle time Per DRAM Rank
system.mem_ctrls0_1.memoryStateTime::IDLE   5529473073                       # Time in different power states
system.mem_ctrls0_1.memoryStateTime::REF  88750556000                       # Time in different power states
system.mem_ctrls0_1.memoryStateTime::SREF 158565295826                       # Time in different power states
system.mem_ctrls0_1.memoryStateTime::PRE_PDN 282123230527                       # Time in different power states
system.mem_ctrls0_1.memoryStateTime::ACT 290814679494                       # Time in different power states
system.mem_ctrls0_1.memoryStateTime::ACT_PDN 1894709504791                       # Time in different power states
system.mem_ctrls1.pwrStateResidencyTicks::UNDEFINED 72750465321057                       # Cumulative time (in ticks) in various power states
system.mem_ctrls1.bytes_read::cpu.inst             64                       # Number of bytes read from this memory
system.mem_ctrls1.bytes_read::switch_cpus.inst       138624                       # Number of bytes read from this memory
system.mem_ctrls1.bytes_read::switch_cpus.data    408320832                       # Number of bytes read from this memory
system.mem_ctrls1.bytes_read::switch_cpus_1.inst        99136                       # Number of bytes read from this memory
system.mem_ctrls1.bytes_read::switch_cpus_1.data    211516096                       # Number of bytes read from this memory
system.mem_ctrls1.bytes_read::total         620074752                       # Number of bytes read from this memory
system.mem_ctrls1.bytes_inst_read::cpu.inst           64                       # Number of instructions bytes read from this memory
system.mem_ctrls1.bytes_inst_read::switch_cpus.inst       138624                       # Number of instructions bytes read from this memory
system.mem_ctrls1.bytes_inst_read::switch_cpus_1.inst        99136                       # Number of instructions bytes read from this memory
system.mem_ctrls1.bytes_inst_read::total       237824                       # Number of instructions bytes read from this memory
system.mem_ctrls1.bytes_written::writebacks    202904256                       # Number of bytes written to this memory
system.mem_ctrls1.bytes_written::total      202904256                       # Number of bytes written to this memory
